"Environment","Username","TenantId","LicenseSKU","ActiveUnits","ConsumedUnits","WarningUnits","SuspendedUnits","Status"
"All Environments Details","odl_user_2227024@otuwacne103938.onmicrosoft.com","6a55c4e8-7a10-4373-bec5-e132a847a54b","Microsoft_365_E5_(no_Teams)","0","1","0","1","OK"
"All Environments Details","odl_user_2227025@otuwacne103939.onmicrosoft.com","0ad6b347-2740-4979-af96-63127115f165","Microsoft_Intune_Suite","0","1","0","1","OK"
"All Environments Details","odl_user_2227025@otuwacne103939.onmicrosoft.com","0ad6b347-2740-4979-af96-63127115f165","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227025@otuwacne103939.onmicrosoft.com","0ad6b347-2740-4979-af96-63127115f165","TVM_Premium_Add_on","0","1","0","1","OK"
"All Environments Details","odl_user_2227025@otuwacne103939.onmicrosoft.com","0ad6b347-2740-4979-af96-63127115f165","Microsoft_365_E5_(no_Teams)","0","1","0","1","OK"
"All Environments Details","odl_user_2227029@otuwacne103940.onmicrosoft.com","2b455926-da39-4cae-b189-fac4ed293f80","Microsoft_Intune_Suite","0","1","0","1","OK"
"All Environments Details","odl_user_2227029@otuwacne103940.onmicrosoft.com","2b455926-da39-4cae-b189-fac4ed293f80","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227029@otuwacne103940.onmicrosoft.com","2b455926-da39-4cae-b189-fac4ed293f80","TVM_Premium_Add_on","0","1","0","1","OK"
"All Environments Details","odl_user_2227029@otuwacne103940.onmicrosoft.com","2b455926-da39-4cae-b189-fac4ed293f80","Microsoft_365_E5_(no_Teams)","0","1","0","1","OK"
"All Environments Details","odl_user_2227030@otuwacne103941.onmicrosoft.com","f4527b2e-cdb1-4957-86b4-1f50ac972841","Microsoft_Intune_Suite","0","1","0","1","OK"
"All Environments Details","odl_user_2227030@otuwacne103941.onmicrosoft.com","f4527b2e-cdb1-4957-86b4-1f50ac972841","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227030@otuwacne103941.onmicrosoft.com","f4527b2e-cdb1-4957-86b4-1f50ac972841","TVM_Premium_Add_on","0","1","0","1","OK"
"All Environments Details","odl_user_2227030@otuwacne103941.onmicrosoft.com","f4527b2e-cdb1-4957-86b4-1f50ac972841","Microsoft_365_E5_(no_Teams)","0","1","0","1","OK"
"All Environments Details","odl_user_2227031@otuwacne103942.onmicrosoft.com","94906fc2-483b-4986-b9d9-60ba8aa3ad65","Microsoft_Intune_Suite","0","1","0","1","OK"
"All Environments Details","odl_user_2227031@otuwacne103942.onmicrosoft.com","94906fc2-483b-4986-b9d9-60ba8aa3ad65","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227031@otuwacne103942.onmicrosoft.com","94906fc2-483b-4986-b9d9-60ba8aa3ad65","TVM_Premium_Add_on","0","1","0","1","OK"
"All Environments Details","odl_user_2227031@otuwacne103942.onmicrosoft.com","94906fc2-483b-4986-b9d9-60ba8aa3ad65","Microsoft_365_E5_(no_Teams)","0","1","0","1","OK"
"All Environments Details","odl_user_2227032@otuwacne103943.onmicrosoft.com","d3a9e600-4ed8-451a-80b3-31db1ea4eaa1","Microsoft_Intune_Suite","0","1","0","1","OK"
"All Environments Details","odl_user_2227032@otuwacne103943.onmicrosoft.com","d3a9e600-4ed8-451a-80b3-31db1ea4eaa1","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227032@otuwacne103943.onmicrosoft.com","d3a9e600-4ed8-451a-80b3-31db1ea4eaa1","TVM_Premium_Add_on","0","1","0","1","OK"
"All Environments Details","odl_user_2227032@otuwacne103943.onmicrosoft.com","d3a9e600-4ed8-451a-80b3-31db1ea4eaa1","Microsoft_365_E5_(no_Teams)","0","1","0","1","OK"
"All Environments Details","odl_user_2227033@otuwacne103944.onmicrosoft.com","d5a924ac-62cb-4f91-9584-8ad2ab51ee51","Microsoft_Intune_Suite","0","1","0","1","OK"
"All Environments Details","odl_user_2227033@otuwacne103944.onmicrosoft.com","d5a924ac-62cb-4f91-9584-8ad2ab51ee51","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227033@otuwacne103944.onmicrosoft.com","d5a924ac-62cb-4f91-9584-8ad2ab51ee51","TVM_Premium_Add_on","0","1","0","1","OK"
"All Environments Details","odl_user_2227033@otuwacne103944.onmicrosoft.com","d5a924ac-62cb-4f91-9584-8ad2ab51ee51","Microsoft_365_E5_(no_Teams)","0","1","0","1","OK"
"All Environments Details","odl_user_2227034@otuwacne103945.onmicrosoft.com","65b6c862-abe8-4775-bf1b-f04512114af1","Microsoft_Intune_Suite","0","1","0","1","OK"
"All Environments Details","odl_user_2227034@otuwacne103945.onmicrosoft.com","65b6c862-abe8-4775-bf1b-f04512114af1","AAD_PREMIUM_P2","0","3","0","5","OK"
"All Environments Details","odl_user_2227034@otuwacne103945.onmicrosoft.com","65b6c862-abe8-4775-bf1b-f04512114af1","TVM_Premium_Add_on","0","1","0","1","OK"
"All Environments Details","odl_user_2227034@otuwacne103945.onmicrosoft.com","65b6c862-abe8-4775-bf1b-f04512114af1","Microsoft_365_E5_(no_Teams)","0","1","0","1","OK"
"All Environments Details","odl_user_2227035@otuwacne103948.onmicrosoft.com","df7d81ec-95e7-47d4-9ed0-0d73ab04e3d0","Microsoft_Intune_Suite","0","1","0","1","OK"
"All Environments Details","odl_user_2227035@otuwacne103948.onmicrosoft.com","df7d81ec-95e7-47d4-9ed0-0d73ab04e3d0","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227035@otuwacne103948.onmicrosoft.com","df7d81ec-95e7-47d4-9ed0-0d73ab04e3d0","TVM_Premium_Add_on","0","1","0","1","OK"
"All Environments Details","odl_user_2227035@otuwacne103948.onmicrosoft.com","df7d81ec-95e7-47d4-9ed0-0d73ab04e3d0","Microsoft_365_E5_(no_Teams)","0","1","0","1","OK"
"All Environments Details","odl_user_2227036@otuwacne103949.onmicrosoft.com","b1ed5703-8bd0-4f81-ae98-ec3ef7c10c27","Microsoft_Intune_Suite","0","1","0","1","OK"
"All Environments Details","odl_user_2227036@otuwacne103949.onmicrosoft.com","b1ed5703-8bd0-4f81-ae98-ec3ef7c10c27","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227036@otuwacne103949.onmicrosoft.com","b1ed5703-8bd0-4f81-ae98-ec3ef7c10c27","TVM_Premium_Add_on","0","1","0","1","OK"
"All Environments Details","odl_user_2227036@otuwacne103949.onmicrosoft.com","b1ed5703-8bd0-4f81-ae98-ec3ef7c10c27","Microsoft_365_E5_(no_Teams)","0","1","0","1","OK"
"All Environments Details","odl_user_2227037@otuwacne103951.onmicrosoft.com","b61fd3b5-554d-4e28-8601-ed0dac162077","Microsoft_Intune_Suite","0","1","0","1","OK"
"All Environments Details","odl_user_2227037@otuwacne103951.onmicrosoft.com","b61fd3b5-554d-4e28-8601-ed0dac162077","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227037@otuwacne103951.onmicrosoft.com","b61fd3b5-554d-4e28-8601-ed0dac162077","TVM_Premium_Add_on","0","1","0","1","OK"
"All Environments Details","odl_user_2227037@otuwacne103951.onmicrosoft.com","b61fd3b5-554d-4e28-8601-ed0dac162077","Microsoft_365_E5_(no_Teams)","0","1","0","1","OK"
"All Environments Details","odl_user_2227038@otuwacne103952.onmicrosoft.com","55fdf1aa-ad94-4198-ac1b-68717a4a8fc5","Microsoft_Intune_Suite","0","1","0","1","OK"
"All Environments Details","odl_user_2227038@otuwacne103952.onmicrosoft.com","55fdf1aa-ad94-4198-ac1b-68717a4a8fc5","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227038@otuwacne103952.onmicrosoft.com","55fdf1aa-ad94-4198-ac1b-68717a4a8fc5","TVM_Premium_Add_on","0","1","0","1","OK"
"All Environments Details","odl_user_2227038@otuwacne103952.onmicrosoft.com","55fdf1aa-ad94-4198-ac1b-68717a4a8fc5","Microsoft_365_E5_(no_Teams)","0","1","0","1","OK"
"All Environments Details","odl_user_2227039@otuwacne103953.onmicrosoft.com","cbbe8e31-df15-4f69-8758-49dd3fc41410","","","","","","ERROR: The remote server returned an error: (400) Bad Request."
"All Environments Details","odl_user_2227040@otuwacne103954.onmicrosoft.com","7bfbd78a-45a0-4671-a309-c4fb32d5bc5a","Microsoft_Intune_Suite","0","1","0","2","OK"
"All Environments Details","odl_user_2227040@otuwacne103954.onmicrosoft.com","7bfbd78a-45a0-4671-a309-c4fb32d5bc5a","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227040@otuwacne103954.onmicrosoft.com","7bfbd78a-45a0-4671-a309-c4fb32d5bc5a","TVM_Premium_Add_on","0","1","0","2","OK"
"All Environments Details","odl_user_2227040@otuwacne103954.onmicrosoft.com","7bfbd78a-45a0-4671-a309-c4fb32d5bc5a","Microsoft_365_E5_(no_Teams)","0","1","0","2","OK"
"All Environments Details","odl_user_2227041@otuwacne103955.onmicrosoft.com","d9baa514-5975-4392-b08f-664d3c0fea6f","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227041@otuwacne103955.onmicrosoft.com","d9baa514-5975-4392-b08f-664d3c0fea6f","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227041@otuwacne103955.onmicrosoft.com","d9baa514-5975-4392-b08f-664d3c0fea6f","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227041@otuwacne103955.onmicrosoft.com","d9baa514-5975-4392-b08f-664d3c0fea6f","Microsoft_365_E5_(no_Teams)","1","1","0","2","OK"
"All Environments Details","odl_user_2227042@otuwacne103959.onmicrosoft.com","360ebf92-46dc-4d94-9c5b-2716e53460fc","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227042@otuwacne103959.onmicrosoft.com","360ebf92-46dc-4d94-9c5b-2716e53460fc","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227042@otuwacne103959.onmicrosoft.com","360ebf92-46dc-4d94-9c5b-2716e53460fc","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227042@otuwacne103959.onmicrosoft.com","360ebf92-46dc-4d94-9c5b-2716e53460fc","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227043@otuwacne103961.onmicrosoft.com","c373a689-4210-43eb-8365-62ceacf3c2d7","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227043@otuwacne103961.onmicrosoft.com","c373a689-4210-43eb-8365-62ceacf3c2d7","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227043@otuwacne103961.onmicrosoft.com","c373a689-4210-43eb-8365-62ceacf3c2d7","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227043@otuwacne103961.onmicrosoft.com","c373a689-4210-43eb-8365-62ceacf3c2d7","Microsoft_365_E5_(no_Teams)","1","1","0","2","OK"
"All Environments Details","odl_user_2227044@otuwacne103962.onmicrosoft.com","152c40d7-5a3a-4f32-af08-57fcc2287489","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227044@otuwacne103962.onmicrosoft.com","152c40d7-5a3a-4f32-af08-57fcc2287489","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227044@otuwacne103962.onmicrosoft.com","152c40d7-5a3a-4f32-af08-57fcc2287489","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227044@otuwacne103962.onmicrosoft.com","152c40d7-5a3a-4f32-af08-57fcc2287489","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227045@otuwacne103963.onmicrosoft.com","0b23844d-215b-466f-8100-b03bbb5f3911","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227045@otuwacne103963.onmicrosoft.com","0b23844d-215b-466f-8100-b03bbb5f3911","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227045@otuwacne103963.onmicrosoft.com","0b23844d-215b-466f-8100-b03bbb5f3911","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227045@otuwacne103963.onmicrosoft.com","0b23844d-215b-466f-8100-b03bbb5f3911","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227046@otuwacne103964.onmicrosoft.com","bc496fd4-cbca-43f9-a157-682f299c41c2","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227046@otuwacne103964.onmicrosoft.com","bc496fd4-cbca-43f9-a157-682f299c41c2","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227046@otuwacne103964.onmicrosoft.com","bc496fd4-cbca-43f9-a157-682f299c41c2","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227046@otuwacne103964.onmicrosoft.com","bc496fd4-cbca-43f9-a157-682f299c41c2","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227047@otuwacne103965.onmicrosoft.com","e5fa521c-34f2-451c-93ab-e275aa237515","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227047@otuwacne103965.onmicrosoft.com","e5fa521c-34f2-451c-93ab-e275aa237515","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227047@otuwacne103965.onmicrosoft.com","e5fa521c-34f2-451c-93ab-e275aa237515","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227047@otuwacne103965.onmicrosoft.com","e5fa521c-34f2-451c-93ab-e275aa237515","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227049@otuwacne103966.onmicrosoft.com","d87bdccf-295a-4082-bec6-1f9fe0657f8d","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227049@otuwacne103966.onmicrosoft.com","d87bdccf-295a-4082-bec6-1f9fe0657f8d","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227049@otuwacne103966.onmicrosoft.com","d87bdccf-295a-4082-bec6-1f9fe0657f8d","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227049@otuwacne103966.onmicrosoft.com","d87bdccf-295a-4082-bec6-1f9fe0657f8d","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227050@otuwacne103967.onmicrosoft.com","d9a9476e-6d10-4d51-a667-f430c40a6db8","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227050@otuwacne103967.onmicrosoft.com","d9a9476e-6d10-4d51-a667-f430c40a6db8","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227050@otuwacne103967.onmicrosoft.com","d9a9476e-6d10-4d51-a667-f430c40a6db8","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227050@otuwacne103967.onmicrosoft.com","d9a9476e-6d10-4d51-a667-f430c40a6db8","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227051@otuwacne103968.onmicrosoft.com","088d64d3-fcc4-428f-bdc6-245bb6227182","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227051@otuwacne103968.onmicrosoft.com","088d64d3-fcc4-428f-bdc6-245bb6227182","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227051@otuwacne103968.onmicrosoft.com","088d64d3-fcc4-428f-bdc6-245bb6227182","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227051@otuwacne103968.onmicrosoft.com","088d64d3-fcc4-428f-bdc6-245bb6227182","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227052@otuwacne103969.onmicrosoft.com","581fb582-2f14-4377-9557-ceea0d409c08","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227052@otuwacne103969.onmicrosoft.com","581fb582-2f14-4377-9557-ceea0d409c08","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227052@otuwacne103969.onmicrosoft.com","581fb582-2f14-4377-9557-ceea0d409c08","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227052@otuwacne103969.onmicrosoft.com","581fb582-2f14-4377-9557-ceea0d409c08","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227053@otuwacne103970.onmicrosoft.com","5260b566-f122-49c9-99ab-7916003b0980","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227053@otuwacne103970.onmicrosoft.com","5260b566-f122-49c9-99ab-7916003b0980","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227053@otuwacne103970.onmicrosoft.com","5260b566-f122-49c9-99ab-7916003b0980","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227053@otuwacne103970.onmicrosoft.com","5260b566-f122-49c9-99ab-7916003b0980","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227054@otuwacne103972.onmicrosoft.com","c00a3fea-3972-4c63-a250-22a96d8af04d","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227054@otuwacne103972.onmicrosoft.com","c00a3fea-3972-4c63-a250-22a96d8af04d","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227054@otuwacne103972.onmicrosoft.com","c00a3fea-3972-4c63-a250-22a96d8af04d","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227054@otuwacne103972.onmicrosoft.com","c00a3fea-3972-4c63-a250-22a96d8af04d","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227055@otuwacne103973.onmicrosoft.com","8397a0cc-e938-47e8-8eb6-10d147fa7c9a","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227055@otuwacne103973.onmicrosoft.com","8397a0cc-e938-47e8-8eb6-10d147fa7c9a","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227055@otuwacne103973.onmicrosoft.com","8397a0cc-e938-47e8-8eb6-10d147fa7c9a","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227055@otuwacne103973.onmicrosoft.com","8397a0cc-e938-47e8-8eb6-10d147fa7c9a","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227056@otuwacne103975.onmicrosoft.com","bebe3aa5-8e16-452a-83bb-be5947d6f98c","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227056@otuwacne103975.onmicrosoft.com","bebe3aa5-8e16-452a-83bb-be5947d6f98c","AAD_PREMIUM_P2","0","3","0","5","OK"
"All Environments Details","odl_user_2227056@otuwacne103975.onmicrosoft.com","bebe3aa5-8e16-452a-83bb-be5947d6f98c","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227056@otuwacne103975.onmicrosoft.com","bebe3aa5-8e16-452a-83bb-be5947d6f98c","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227057@otuwacne103976.onmicrosoft.com","62ee6aee-b2fe-49e5-bf86-99d42ea82bcb","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227057@otuwacne103976.onmicrosoft.com","62ee6aee-b2fe-49e5-bf86-99d42ea82bcb","AAD_PREMIUM_P2","0","3","0","5","OK"
"All Environments Details","odl_user_2227057@otuwacne103976.onmicrosoft.com","62ee6aee-b2fe-49e5-bf86-99d42ea82bcb","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227057@otuwacne103976.onmicrosoft.com","62ee6aee-b2fe-49e5-bf86-99d42ea82bcb","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227059@otuwacne103978.onmicrosoft.com","996de039-3941-4d35-8d36-c1019a0c004e","Microsoft_Intune_Suite","1","1","0","2","OK"
"All Environments Details","odl_user_2227059@otuwacne103978.onmicrosoft.com","996de039-3941-4d35-8d36-c1019a0c004e","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227059@otuwacne103978.onmicrosoft.com","996de039-3941-4d35-8d36-c1019a0c004e","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227059@otuwacne103978.onmicrosoft.com","996de039-3941-4d35-8d36-c1019a0c004e","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227060@otuwacne103979.onmicrosoft.com","5d6cad3a-51ac-4226-9127-86b1f2fd974f","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227060@otuwacne103979.onmicrosoft.com","5d6cad3a-51ac-4226-9127-86b1f2fd974f","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227060@otuwacne103979.onmicrosoft.com","5d6cad3a-51ac-4226-9127-86b1f2fd974f","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227060@otuwacne103979.onmicrosoft.com","5d6cad3a-51ac-4226-9127-86b1f2fd974f","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227061@otuwacne103980.onmicrosoft.com","d0a39780-539a-4a6e-b2de-b736b0620bbf","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227061@otuwacne103980.onmicrosoft.com","d0a39780-539a-4a6e-b2de-b736b0620bbf","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227061@otuwacne103980.onmicrosoft.com","d0a39780-539a-4a6e-b2de-b736b0620bbf","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227061@otuwacne103980.onmicrosoft.com","d0a39780-539a-4a6e-b2de-b736b0620bbf","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227063@otuwacne103981.onmicrosoft.com","ee874972-3931-442f-94f1-194077ab5509","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227063@otuwacne103981.onmicrosoft.com","ee874972-3931-442f-94f1-194077ab5509","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227063@otuwacne103981.onmicrosoft.com","ee874972-3931-442f-94f1-194077ab5509","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227063@otuwacne103981.onmicrosoft.com","ee874972-3931-442f-94f1-194077ab5509","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227065@otuwacne103983.onmicrosoft.com","6c747e2a-2cfa-4353-83c2-2f96e8658e7f","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227065@otuwacne103983.onmicrosoft.com","6c747e2a-2cfa-4353-83c2-2f96e8658e7f","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227065@otuwacne103983.onmicrosoft.com","6c747e2a-2cfa-4353-83c2-2f96e8658e7f","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227065@otuwacne103983.onmicrosoft.com","6c747e2a-2cfa-4353-83c2-2f96e8658e7f","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227066@otuwacne103984.onmicrosoft.com","720321f9-abf7-4f35-b95f-865ea1129e66","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227066@otuwacne103984.onmicrosoft.com","720321f9-abf7-4f35-b95f-865ea1129e66","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227066@otuwacne103984.onmicrosoft.com","720321f9-abf7-4f35-b95f-865ea1129e66","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227066@otuwacne103984.onmicrosoft.com","720321f9-abf7-4f35-b95f-865ea1129e66","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227067@otuwacne103985.onmicrosoft.com","1c7c5c7f-8a07-43d2-a34b-018e9dccf1b5","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227067@otuwacne103985.onmicrosoft.com","1c7c5c7f-8a07-43d2-a34b-018e9dccf1b5","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227067@otuwacne103985.onmicrosoft.com","1c7c5c7f-8a07-43d2-a34b-018e9dccf1b5","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227067@otuwacne103985.onmicrosoft.com","1c7c5c7f-8a07-43d2-a34b-018e9dccf1b5","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227068@otuwacne103986.onmicrosoft.com","2f2346f5-7774-44af-bff8-48424e5098a4","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227068@otuwacne103986.onmicrosoft.com","2f2346f5-7774-44af-bff8-48424e5098a4","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227068@otuwacne103986.onmicrosoft.com","2f2346f5-7774-44af-bff8-48424e5098a4","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227068@otuwacne103986.onmicrosoft.com","2f2346f5-7774-44af-bff8-48424e5098a4","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227070@otuwacne103987.onmicrosoft.com","d10bb18b-1445-4d3c-9013-b6816b01a14d","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227070@otuwacne103987.onmicrosoft.com","d10bb18b-1445-4d3c-9013-b6816b01a14d","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227070@otuwacne103987.onmicrosoft.com","d10bb18b-1445-4d3c-9013-b6816b01a14d","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227070@otuwacne103987.onmicrosoft.com","d10bb18b-1445-4d3c-9013-b6816b01a14d","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227071@otuwacne103988.onmicrosoft.com","6ad8c3d0-d2a5-4679-886a-62520920bc6b","Microsoft_Intune_Suite","1","1","0","1","OK"
"All Environments Details","odl_user_2227071@otuwacne103988.onmicrosoft.com","6ad8c3d0-d2a5-4679-886a-62520920bc6b","AAD_PREMIUM_P2","0","3","0","3","OK"
"All Environments Details","odl_user_2227071@otuwacne103988.onmicrosoft.com","6ad8c3d0-d2a5-4679-886a-62520920bc6b","TVM_Premium_Add_on","1","1","0","1","OK"
"All Environments Details","odl_user_2227071@otuwacne103988.onmicrosoft.com","6ad8c3d0-d2a5-4679-886a-62520920bc6b","Microsoft_365_E5_(no_Teams)","1","1","0","1","OK"
"All Environments Details","odl_user_2227072@otuwacne103990.onmicrosoft.com","0fdff097-6981-49aa-a15d-b300e7a85553","Microsoft_Intune_Suite","1","1","0","2","OK"
"All Environments Details","odl_user_2227072@otuwacne103990.onmicrosoft.com","0fdff097-6981-49aa-a15d-b300e7a85553","AAD_PREMIUM_P2","0","3","0","3","OK"
